date,station_id,reservoir,river,wma,prov,wss,fsc_mcm,water_mcm,pct_last_year,pct_last_week,pct_full,district_mun
20260601,A3R006,Madikwe,Tholwane,1,NW,,15.94,17.63,93.2,,110.6,DC37
20260601,A3R007,Pella,Lethlakane,1,NW,,2.11,1.71,66.9,,81.2,DC37
20260601,A4R001,Mokolo,Mokolo,1,LP,,145.77,149.08,102.3,,102.3,DC36
20260601,A6R001,Doorndraai,Sterk,1,LP,,44.93,44.59,100.5,,99.2,DC36
20260601,A6R002,GlenAlpine,Mogalakwena,1,LP,,18.89,19.54,102.6,,103.5,DC35
20260601,A7R002,Houtrivier,Hout,1,LP,,6.62,6.42,95.5,,96.9,DC35
20260601,A8R001,Nzhelele,Nzhelele,1,LP,,51.23,52,98.9,,101.5,DC34
20260601,A8R002,Luphephe,Luphephe,1,LP,,13.98,14.15,72.2,,101.2,DC34
20260601,A8R003,Nwanedzi,Nwanedzi,1,LP,,5.14,5.19,26.3,,100.9,DC34
20260601,A8R004,&Mutshedzi,Mutshedzi,1,LP,,2.34,2.5,94.6,,107.2,DC34
20260601,A9R001,Albasini,Luvuvhu,1,LP,LV,28.2,26.71,99.3,,94.7,DC34
20260601,A9R002,Vondo,Mutshindudi,1,LP,LV,30.45,30.73,100.4,,100.9,DC34
20260601,A9R004,Nandoni,Levhuvhu,1,LP,LV,166.11,169.68,99.5,,102.1,DC34
20260601,B1R001,Witbank,Olifants,1,M,,104.02,103.42,101.1,,99.4,DC31
20260601,B1R002,Middelburg,LittleOlifants,1,M,,48.06,46.94,97.1,,97.7,DC31
20260601,B2R001,Bronkhorstspruit,Bronkhorstspruit,1,G,,56.99,57.51,102.3,,100.9,TSH
20260601,B3R001,Rust DeWinter,Elands,1,LP,,28.19,28.53,101.5,,101.2,DC36
20260601,B3R002,Loskop,Olifants,1,M,,361.51,364.92,100.3,,100.9,DC31
20260601,B3R005,Rhenosterkop,Elands,1,M,,204.58,206.77,100.9,,101.1,DC31
20260601,B4R001,Tonteldoos,Tonteldoos,1,LP,,0.19,0.19,100.6,,100.8,DC47
20260601,B4R002,Vlugkraal,Vlugkraal,1,LP,,0.44,0.45,100.5,,100.6,DC47
20260601,B4R004,Buffelskloof,Waterval,1,M,,5.24,5.27,100.6,,100.5,DC32
20260601,B4R007,De Hoop,Steelpoort,1,LP,,348.7,351.06,100.5,,100.7,DC47
20260601,B5R002,FlagBoshielo,Olifants,1,LP,PK,185.13,190.31,102.8,,102.8,DC47
20260601,B6R001,Ohrigstad,Ohrigstad,1,M,,13.45,13.46,78.5,,100.1,DC32
20260601,B6R003,Blyderivierpoort,Blyde,1,M,,54.37,54.86,100.3,,100.9,DC32
20260601,B7R001,Klaserie,Klaserie,1,LP,,5.6,5.69,100.5,,101.5,DC33
20260601,B7R003,Tours,Ngwabitsi,1,LP,,6.08,6.11,99.5,,100.4,DC33
20260601,B8R001,Ebenezer,Groot-Letaba,1,LP,PK,69.14,69.56,100.3,,100.6,DC33
20260601,B8R002,HansMerensky,Ramadiepa,1,LP,,1.22,1.26,101.9,,103.1,DC33
20260601,B8R003,Magoebaskloof,Politsi,1,LP,,4.84,4.88,100.5,,100.9,DC33
20260601,B8R004,Vergelegen,Tributary ofPolitsi,1,LP,,0.25,0.26,100,,103,DC33
20260601,B8R005,Tzaneen,Groot-Letaba,1,LP,,114.28,114.04,89.9,,99.8,DC33
20260601,B8R006,DapNaude,Broederstroom,1,LP,,1.94,1.78,90.5,,92.1,DC33
20260601,B8R007,Middel-Letaba,Middel-Letaba,1,LP,,171.93,171.93,7.5,,100,DC33
20260601,B8R009,Nsami,Nsama,1,LP,,21.87,21.37,85.8,,97.7,DC33
20260601,B8R011,Modjadji,Molototsi,1,LP,,7.2,7.24,39.3,,100.5,DC33
20260601,B8R012,Thabina,Thabina,1,LP,,3.42,3.42,100,,100,DC33
20260601,C1R001,Vaal,Vaal,4,FS,IV,2560.97,2718.16,108.3,,106.1,DC42
20260601,C1R002,Grootdraai,Vaal,4,M,IV,349.72,349.33,100.9,,99.9,DC30
20260601,C2R001,Boskop,Mooi,4,NW,,19.96,20.61,102.6,,103.2,DC40
20260601,C2R002,JohanNeser,Skoonspruit,4,NW,,5.67,5.77,101.7,,101.7,DC40
20260601,C2R003,Klerkskraal,Mooi,4,NW,,7.92,8.85,105.6,,111.8,DC40
20260601,C2R004,Potchefstroom,Mooi,4,NW,,2.03,2.12,103.3,,104.6,DC40
20260601,C2R005,Klipdrift,Loopspruit,4,G,,13.3,13.69,102.2,,102.9,DC48
20260601,C2R006,Elandskuil,Swartleegte,4,NW,,1.18,1.28,106.9,,108.2,DC40
20260601,C2R007,Rietspruit,Rietspruit,4,NW,,7.28,7.42,102.5,,101.9,DC40
20260601,C2R008,VaalrivierBarrage,Vaal,4,FS,,53.62,53.35,96.8,,99.5,DC42
20260601,C3R002,Spitskop,Harts,4,NC,,57.83,62.21,106,,107.6,DC9
20260601,C3R006,Taung,Harts,4,NW,,61.37,61.79,96.7,,100.7,DC39
20260601,C4R001,Allemanskraal,Sand,4,FS,,172.48,173.01,99.1,,100.3,DC18
20260601,C4R002,Erfenis,Groot-Vet,4,FS,,213.76,214.76,99.3,,100.5,DC18
20260601,C5R001,Tierpoort,Tierpoort,4,FS,,34,34.17,100.9,,100.5,MAN
20260601,C5R002,Kalkfontein,Riet,4,FS,,325.13,333.89,102,,102.7,DC16
20260601,C5R003,Rustfontein,Modder,4,FS,BF,72.11,71.76,68.3,,99.5,MAN
20260601,C5R004,Krugersdrift,Modder,4,FS,,71.48,71.85,100.6,,100.5,MAN
20260601,C5R005,Groothoek,Kgabanyane,4,FS,BF,11.9,11.73,57.9,,98.5,MAN
20260601,C7R001,Koppies,Renoster,4,FS,,42.31,42.59,101.7,,100.7,DC20
20260601,C8R002,Metsi-Matsho,Metsi-Matsho,4,FS,,4.38,4.31,97.6,,98.3,DC19
20260601,C8R003,~Sterkfontein,Nuwejaarspruit,4,FS,IV,2616.9,2600.07,99.7,,99.4,DC19
20260601,C8R004,~Saulspoort,Liebenbergsvlei,4,FS,,15.01,14.84,107.7,,98.9,DC19
20260601,C8R008,Fika-Patso,Namahadi,4,FS,,29.41,28.45,96.4,,96.7,DC19
20260601,C9R001,~VaalhartsWeir,Vaal,4,NC,,50.68,42.43,57.5,,83.7,DC9
20260601,C9R002,Bloemhof,Vaal,4,FS,IV,1242.91,1300.62,102.1,,104.6,DC18
20260601,C9R003,~DouglasWeir,Vaal,4,NC,,16.24,18.81,115.7,,115.8,DC7
20260601,D1R001,Jozanashoek,Sterkspruit,4,EC,,9.47,9.53,100,,100.6,DC14
20260601,D1R002,* Katse,Malibamatso,8,L,IV,1519.1,1425.96,99.1,,93.9,
20260601,D1R003,* Mohale,Senqunyane,8,L,IV,843.53,859.51,101.9,,101.9,
20260601,D2R001,Egmont,Witspruit,4,FS,,9.06,9.16,100.4,,101.1,MAN
20260601,D2R002,Armenia,Leeu,4,FS,,13.22,13.22,100.3,,100,DC19
20260601,D2R004,~Welbedacht,Caledon,4,FS,BF,5.42,5.15,117.2,,95.1,MAN
20260601,D2R006,Knellpoort,Rietspruit,4,FS,BF,130.16,130.19,99.9,,100,MAN
20260601,D3R002,Gariep,Orange,4,FS,OR,4903.45,4883.53,99.2,,99.6,DC16
20260601,D3R003,Vanderkloof,Orange,4,FS,OR,3136.93,3196.21,99.7,,101.9,DC16
20260601,D4R003,Disaneng,Molopo,4,NW,,14.12,14.28,101,,101.1,DC38
20260601,D4R004,Setumo,Molopo,4,NW,,20.72,20.67,100.3,,99.8,DC38
20260601,D7R001,~Boegoeberg,Orange,4,NC,,23.57,31.84,106.6,,135.1,DC7
20260601,E1R001,Bulshoek,Olifants,6,WCw,,4.81,2.24,82.9,,46.6,DC1
20260601,E1R002,Clanwilliam,Olifants,6,WCw,,122.48,100.35,28,,81.9,DC1
20260601,E4R001,Karee,Karee,6,NC,,0.96,0.96,42.5,,99.8,DC6
20260601,G1R001,Voelvlei,Voelvlei,6,WCw,CT,158.59,94.57,58.3,,59.6,DC2
20260601,G1R002,Wemmershoek,Wemmers,6,WCw,CT,58.71,56.78,53.2,,96.7,DC2
20260601,G1R003,~Misverstand,Berg,6,WCw,,5.68,6.48,113.5,,114.1,DC1
20260601,G1R004,Berg River,Berg,6,WCw,CT,127.05,96.39,67.2,,75.9,DC2
20260601,G4R001,~Steenbras-Lower,Steenbras,6,WCw,CT,33.88,17.18,40.3,,50.7,CPT
20260601,G4R002,Eikenhof,Palmiet,6,WCw,,28.86,29.23,45.3,,101.3,DC3
20260601,G4R007,~Steenbras-Upper,Steenbras,6,WCw,CT,31.81,25.84,88.9,,81.2,CPT
20260601,G4R010,De Bos,Onrus,6,WCw,,5.74,5.47,73,,95.3,DC3
20260601,H1R001,Brandvlei,LowerBrandvlei,6,WCw,,286.04,130.79,43.6,,45.7,DC2
20260601,H1R002,Stettynskloof,Holsloot,6,WCw,,14.75,14.75,42.1,,100,DC2
20260601,H1R003,Ceres,Koekedou,6,WCw,,17.25,17.25,56.3,,100,DC2
20260601,H2R001,Roode ElsBerg,Sanddrifskloof,6,WCw,,7.73,7.54,26.6,,97.6,DC2
20260601,H2R002,Lakenvallei,Sanddrifskloof,6,WCw,,10.44,10.45,91.5,,100.1,DC2
20260601,H3R001,Poortjieskloof,Groot,6,WCw,,9.72,9.34,81.3,,96,DC2
20260601,H3R002,Pietersfontein,Pietersfontein,6,WCw,,1.92,1.92,79.6,,100.3,DC2
20260601,H4R002,Keerom,Nuy,6,WCw,,9.75,8.62,84.3,,88.4,DC2
20260601,H4R003,Klipberg,Konings,6,WCw,,1.94,1.6,53.4,,82.6,DC2
20260601,H4R004,Kwaggaskloof,Doorn,6,WCw,,169.41,76.44,43.1,,45.1,DC2
20260601,H6R001,Theewaterskloof,Riviersonderend,6,WCw,CT,479.26,351.24,60.4,,73.3,DC3
20260601,H6R002,Elandskloof,Elands,6,WCw,,10.99,10.23,30.8,,93,DC3
20260601,H7R001,Buffeljags,Buffeljags,6,WCo,,4.54,4.58,100.7,,100.8,DC3
20260601,H8R001,Duiwenhoks,Duiwenhoks,6,WCo,,6.18,6.19,100.1,,100.2,DC4
20260601,H9R001,Korentepoort,Korinte,6,WCo,,8.09,4.92,94.8,,60.8,DC4
20260601,J1R001,Prinsrivier,Prins,6,WCo,,2.26,2.22,44.4,,98.3,DC4
20260601,J1R002,Bellair,Brak,6,WCo,,4.24,3.92,85.2,,92.5,DC3
20260601,J1R003,Floriskraal,Buffels,6,WCo,,46.64,47.09,55.7,,101,DC5
20260601,J1R004,Miertjieskraal,Brand,6,WCo,,1.43,1.43,63.8,,99.8,DC4
20260601,J2R001,Calitzdorp,Nels,6,WCo,,4.82,4.83,61.4,,100.3,DC4
20260601,J2R002,Leeugamka,Leeu,6,WCo,,13.41,13.45,50.8,,100.3,DC5
20260601,J2R003,Oukloof,Cordiers,6,WCo,,4.26,4.27,89.1,,100.4,DC5
20260601,J2R004,Gamka,Gamka,6,WCo,,1.73,1.74,50.3,,100.3,DC5
20260601,J2R006,Gamkapoort,Gamka,6,WCo,,35.72,36.61,55.4,,102.5,DC5
20260601,J2R008,Tierkloof,Tributary ofSeweweekspoort,6,WCo,,0.03,0.03,93.5,,100,DC4
20260601,J3R001,Kammanassie,Kammanassie,6,WCo,,34.35,34.92,78.6,,101.7,DC4
20260601,J3R002,Stompdrift,Olifants,6,WCo,,46.27,47.03,77.2,,101.7,DC4
20260601,K1R001,Hartebeestkuil,Hartenbos,6,WCo,,7.13,3.96,70.4,,55.5,DC4
20260601,K1R002,Klipheuwel,Tributary ofHartenbos,6,WCo,,4.45,0.91,29.9,,20.5,DC4
20260601,K2R001,ErnestRobertson,Groot Brak,6,WCo,,0.41,0.41,84.4,,100,DC4
20260601,K2R002,Wolwedans,Groot Brak,6,WCo,,24.63,24.7,99.2,,100.3,DC4
20260601,K3R002,GardenRoute,Swart,6,WCo,,12.42,11.2,91.2,,90.2,DC4
20260601,K6R001,Roodefontein,Piesang,6,WCo,,1.99,1.98,59,,99.5,DC4
20260601,K9R001,Kromrivier,Krom,5,EC,AL,35.24,35.46,79.6,,100.6,DC10
20260601,K9R002,Impofu,Krom,5,EC,AL,105.76,106.4,52.1,,100.6,DC10
20260601,L8R001,Kouga,Kouga,5,EC,AL,125.91,127.25,78.4,,101.1,DC10
20260601,L8R002,Haarlem,Groot,5,WCo,,4.6,4.62,70.4,,100.4,DC4
20260601,L9R001,~Loerie,Loeriespruit,5,EC,AL,3.03,3.07,62.6,,101.4,DC10
20260601,M1R001,Groendal,Swartkops,5,EC,AL,11.64,11.74,99.7,,100.9,DC10
20260601,N1R001,Nqweba,Sondags,5,EC,,45.38,46.41,83.6,,102.3,DC10
20260601,N2R001,Darlington,Sondags,5,EC,,179.84,91.26,47.6,,50.7,DC10
20260601,P1R003,Nuwejaars,Nuwejaarspruit,5,EC,,4.56,4.49,40.1,,98.6,DC10
20260601,Q1R001,~Grassridge,Groot Brak,5,EC,,44.49,31.74,55.7,,71.4,DC13
20260601,Q4R001,LakeArthur,Tarka,5,EC,,11.29,6.27,29.6,,55.5,DC13
20260601,Q4R002,Kommandodrift,Tarka,5,EC,,55.95,51.64,77,,92.3,DC13
20260601,Q5R001,~Elandsdrift,Great Fish,5,EC,,3.55,4.18,75.1,,117.9,
20260601,Q8R001,~DeMistkraal,Little Fish,5,EC,,2.05,2.01,101.5,,97.9,DC10
20260601,Q9R001,Katrivier,Kat,5,EC,,24.84,24.88,99.9,,100.2,DC12
20260601,Q9R002,GlenMelville,Water fromFish river viaEcca tunnel,5,EC,,6.23,5.54,91.6,,89,DC10
20260601,R1R001,Sandile,Keiskamma,5,EC,,29.66,29.66,99.4,,100,DC12
20260601,R1R002,Cata,Cata,5,EC,,12.08,9.73,97.9,,80.6,DC12
20260601,R1R003,Binfield,Tyume,5,EC,,36.8,35.22,99.1,,95.7,DC12
20260601,R1R004,Mnyameni,uMnyama,5,EC,,1.82,1.79,100,,98,DC12
20260601,R1R005,Debe,Debe,5,EC,,6.33,2.87,37.9,,45.4,DC12
20260601,R2R001,Laing,Buffalo,5,EC,AM,18.9,18.9,100.7,,100,BUF
20260601,R2R002,Rooikrans,Buffalo,5,EC,AM,4.8,4.38,99.2,,91.2,BUF
20260601,R2R003,Bridle Drift,Buffalo,5,EC,AM,97.92,78.47,102.1,,80.1,BUF
20260601,R3R001,Nahoon,Nahoon,5,EC,AM,19.26,13.95,98.8,,72.4,BUF
20260601,S1R001,Xonxa,White Kei,5,EC,,116.39,114.2,98.8,,98.1,DC13
20260601,S1R002,Macubeni,Cacadu,5,EC,,1.14,1.11,98.6,,97.5,DC13
20260601,S2R001,Lubisi,Indwe,5,EC,,113.52,75.97,40.3,,66.9,DC13
20260601,S2R002,Doornrivier,Doorn,5,EC,,17.1,15.9,89.7,,93,DC13
20260601,S3R001,Waterdown,Klipplaat,5,EC,KP,37.44,37.44,100.3,,100,DC12
20260601,S3R003,Oxkraal,Oskraal,5,EC,KP,15.11,13.55,79.9,,89.6,DC13
20260601,S3R005,Boesmanskrantz,Oxkraal,5,EC,KP,4.82,4.48,99.9,,93,DC13
20260601,S5R001,Ncora,Tsomo,5,EC,,144.85,140.89,100.2,,97.3,DC13
20260601,S5R002,Tsojana,Tsojana,5,EC,,12.27,12.16,99.7,,99.1,DC13
20260601,S6R001,Gubu,Gubu,5,EC,AM,8.52,8.39,100.4,,98.5,DC12
20260601,S6R002,Wriggleswade,Kubisi,5,EC,AM,91.47,87.52,100.5,,95.7,DC12
20260601,S7R001,~Gcuwa,Gcuwa,5,EC,BW,0.43,0.27,106.9,,62,DC12
20260601,S7R002,Xilinxa,Xilinxa,5,EC,BW,13.82,13.22,99.9,,95.7,DC12
20260601,S7R003,Toleni,Toleni,5,EC,BW,0.18,0.16,89.8,,89,DC12
20260601,T2R001,Umtata,Mtata,5,EC,,244.67,241.3,101.5,,98.6,DC15
20260601,T2R002,Mabeleni,Mhlahlane,5,EC,,2.1,2.1,100,,100,DC15
20260601,T2R003,Corana,Corana,5,EC,,0.73,0.7,98.3,,96,DC15
20260601,T3R001,Belfort,Mafube,5,EC,,0.41,0.41,100,,100,DC44
20260601,T3R003,Ntenetyana,Ntenetyana,5,EC,,1.61,1.49,102.2,,92,DC44
20260601,T3R004,Nqadu,Nqadu,5,EC,,1.27,0.91,91.1,,71.7,DC15
20260601,T7R001,Mlanga,Mlanga,5,EC,,1.6,1.2,94.1,,75.3,DC15
20260601,U2R001,Midmar,Mgeni,3,KN,UM,235.42,224.08,99.2,,95.2,DC22
20260601,U2R002,Nagle,Mgeni,3,KN,UM,23.24,22.27,99.9,,95.9,DC22
20260601,U2R003,AlbertFalls,Mgeni,3,KN,UM,285.64,275.51,102.7,,96.5,DC22
20260601,U2R004,Inanda,Mgeni,3,KN,UM,237.4,239.48,101.6,,100.9,ETH
20260601,U3R001,Hazelmere,Mdloti,3,KN,,37.13,35.46,102.2,,95.5,ETH
20260601,V1R001,Spioenkop,Tugela,3,KN,,270.64,270.64,100.3,,100,DC23
20260601,V1R002,~DrielBarrage,Tugela,3,KN,,8.69,7.85,91.8,,90.3,DC23
20260601,V1R003,~Woodstock,Tugela,3,KN,IV,355.42,332.18,97.7,,93.5,DC23
20260601,V2R001,CraigieBurn,Mnyamvubu,3,KN,,22.47,22.26,100.4,,99.1,DC22
20260601,V2R002,Mearns,Mooi,3,KN,,5.16,2.82,101.6,,54.6,DC22
20260601,V2R003,SpringGrove,Mooi,3,KN,UM,139.2,135.78,100.4,,97.5,DC22
20260601,V3R001,Ntshingwayo,Ngagane,3,KN,,194.56,144.45,95.1,,74.2,DC25
20260601,V3R003,Zaaihoek,Slang,3,KN,IV,184.26,185.24,100.5,,100.5,DC25
20260601,V7R001,Wagendrift,Boesmans,3,KN,,55.9,56,100.9,,100.2,DC23
20260601,W1R001,Goedertrouw,Mhlatuze,3,KN,MH,301.25,292.99,100.4,,97.3,DC28
20260601,W2R001,Klipfontein,Wit Mfolozi,3,KN,,18.09,17.97,100.5,,99.3,DC26
20260601,W3R001,Hluhluwe,Hluhluwe,3,KN,,25.89,24.11,100.7,,93.1,DC27
20260601,W4R001,Pongolapoort,Phongolo,3,KN,,2395.24,2050.32,95.1,,85.6,DC27
20260601,W4R002,Bivane,Bivane,3,KN,,114.04,113.7,101.1,,99.7,DC26
20260601,W5R001,Jericho,Mpama,2,M,IV,58.9,57.72,103.2,,98,DC30
20260601,W5R002,Westoe,Usutu,2,M,IV,60.1,45.52,98,,75.7,DC30
20260601,W5R003,Morgenstond,Ngwempisi,2,M,IV,99.99,99.59,99.7,,99.6,DC30
20260601,W5R004,Heyshope,Assegaai,2,M,IV,444.94,450.33,100.2,,101.2,DC30
20260601,X1R001,Nooitgedacht,Komati,2,M,IV,78.34,78.57,100.7,,100.3,DC30
20260601,X1R003,Vygeboom,Komati,2,M,IV,78.02,78.42,100.6,,100.5,DC30
20260601,X1R004,Driekoppies,Lomati,2,M,,250.92,252.68,93.8,,100.7,DC32
20260601,X1R005,^ Maguga,Komati,7,E,,333.75,333.54,99.9,,99.9,
20260601,X2R001,Longmere,Wit,2,M,,4.2,4.26,100.3,,101.3,DC32
20260601,X2R002,Klipkopjes,Wit,2,M,,11.78,11.8,100.6,,100.2,DC32
20260601,X2R003,Witklip,Sand,2,M,,12.52,12.59,100.2,,100.6,DC32
20260601,X2R004,Primkop,Wit,2,M,,1.9,1.92,100,,101.3,DC32
20260601,X2R005,Kwena,Krokodil,2,M,CE,158.65,159.78,100.6,,100.7,DC32
20260601,X3R001,Da Gama,WhiteWaters,2,M,,13.53,13.57,100,,100.3,DC32
20260601,X3R002,Inyaka,Marite,2,M,,123.66,123.82,99.5,,100.1,DC32
